************** Maiores sequências **************
3 números seguidos: 152 jogos (11,93%)
1B 3B 1B 1B 2B 2B 3B 1B 1B: 1 jogos (0,08%)
6B 3B 1B 1B 1B 1B 2B: 1 jogos (0,08%)
6B 4B 2B 1B 1B 1B: 1 jogos (0,08%)
1B 1B 2B 7B 3B 1B: 1 jogos (0,08%)
1B 2B 7B 2B 3B: 1 jogos (0,08%)
3B 3B 1B 1B 2B 3B 1B 1B: 1 jogos (0,08%)
1B 7B 1B 1B 1B 4B: 1 jogos (0,08%)
1B 1B 1B 6B 1B 5B: 1 jogos (0,08%)
1B 1B 6B 1B 4B 2B: 1 jogos (0,08%)
3B 1B 2B 3B 3B 2B 1B: 1 jogos (0,08%)
2B 1B 2B 9B 1B: 1 jogos (0,08%)
1B 1B 4B 1B 2B 6B: 1 jogos (0,08%)
1B 1B 11B 2B: 1 jogos (0,08%)
1B 1B 10B 1B 1B 1B: 1 jogos (0,08%)
6B 1B 2B 3B 1B 1B 1B: 1 jogos (0,08%)
2B 3B 1B 1B 5B 1B 2B: 1 jogos (0,08%)
3B 1B 4B 3B 1B 3B: 1 jogos (0,08%)
9B 3B 1B 1B 1B: 1 jogos (0,08%)
5B 1B 5B 1B 2B 1B: 1 jogos (0,08%)
1B 1B 1B 8B 1B 3B: 1 jogos (0,08%)
1B 3B 3B 2B 2B 3B 1B: 1 jogos (0,08%)
4B 1B 2B 2B 6B: 1 jogos (0,08%)
1B 2B 1B 5B 1B 3B 2B: 2 jogos (0,16%)
1B 1B 3B 2B 4B 1B 2B 1B: 1 jogos (0,08%)
2B 1B 3B 4B 2B 3B: 1 jogos (0,08%)
3B 2B 4B 1B 2B 3B: 1 jogos (0,08%)
1B 2B 2B 7B 3B: 1 jogos (0,08%)
5B 1B 2B 3B 2B 1B 1B: 1 jogos (0,08%)
2B 2B 4B 3B 2B 2B: 1 jogos (0,08%)
4B 3B 4B 1B 2B 1B: 1 jogos (0,08%)
2B 1B 6B 2B 3B 1B: 1 jogos (0,08%)
2B 4B 1B 2B 2B 3B 1B: 1 jogos (0,08%)
3B 1B 2B 2B 5B 1B 1B: 1 jogos (0,08%)
4B 2B 1B 2B 2B 3B 1B: 1 jogos (0,08%)
3B 1B 1B 1B 2B 3B 4B: 2 jogos (0,16%)
1B 5B 3B 1B 2B 3B: 1 jogos (0,08%)
8B 1B 4B 1B 1B: 1 jogos (0,08%)
4B 1B 2B 4B 4B: 2 jogos (0,16%)
2B 5B 2B 2B 1B 1B 1B 1B: 1 jogos (0,08%)
1B 1B 2B 2B 3B 4B 1B 1B: 1 jogos (0,08%)
1B 3B 1B 3B 1B 4B 2B: 1 jogos (0,08%)
1B 6B 1B 5B 2B: 1 jogos (0,08%)
1B 7B 1B 2B 3B 1B: 1 jogos (0,08%)
2B 4B 1B 1B 3B 3B 1B: 1 jogos (0,08%)
2B 4B 4B 1B 2B 2B: 1 jogos (0,08%)
1B 1B 5B 3B 2B 1B 2B: 2 jogos (0,16%)
1B 2B 1B 2B 2B 1B 5B 1B: 1 jogos (0,08%)
1B 1B 2B 3B 6B 1B 1B: 1 jogos (0,08%)
1B 5B 1B 1B 2B 2B 2B 1B: 1 jogos (0,08%)
5B 1B 5B 1B 1B 2B: 1 jogos (0,08%)
6B 1B 3B 3B 1B 1B: 1 jogos (0,08%)
2B 1B 1B 1B 7B 3B: 1 jogos (0,08%)
1B 7B 1B 1B 2B 3B: 1 jogos (0,08%)
2B 3B 1B 2B 1B 4B 2B: 1 jogos (0,08%)
2B 2B 2B 3B 1B 1B 1B 3B: 1 jogos (0,08%)
1B 3B 1B 1B 7B 2B: 2 jogos (0,16%)
1B 4B 3B 2B 1B 2B 1B 1B: 1 jogos (0,08%)
1B 1B 2B 5B 2B 2B 1B 1B: 1 jogos (0,08%)
4B 1B 4B 4B 1B 1B: 1 jogos (0,08%)
1B 1B 6B 2B 5B: 1 jogos (0,08%)
3B 2B 1B 3B 1B 1B 1B 1B 1B 1B: 1 jogos (0,08%)
3B 2B 5B 3B 2B: 1 jogos (0,08%)
4B 3B 1B 3B 2B 2B: 1 jogos (0,08%)
4B 5B 2B 1B 1B 1B 1B: 1 jogos (0,08%)
3B 2B 3B 2B 4B 1B: 1 jogos (0,08%)
1B 1B 3B 3B 1B 1B 1B 3B 1B: 1 jogos (0,08%)
1B 2B 9B 1B 2B: 2 jogos (0,16%)
4B 1B 5B 1B 1B 3B: 1 jogos (0,08%)
1B 3B 1B 2B 4B 3B 1B: 1 jogos (0,08%)
4B 1B 2B 4B 2B 2B: 1 jogos (0,08%)
4B 1B 3B 1B 2B 1B 1B 1B 1B: 1 jogos (0,08%)
2B 3B 1B 4B 1B 4B: 1 jogos (0,08%)
2B 1B 2B 6B 1B 1B 2B: 1 jogos (0,08%)
2B 1B 3B 3B 2B 2B 2B: 1 jogos (0,08%)
3B 1B 1B 4B 2B 4B: 1 jogos (0,08%)
5B 2B 2B 2B 1B 3B: 1 jogos (0,08%)
3B 1B 1B 1B 5B 1B 3B: 1 jogos (0,08%)
2B 3B 2B 6B 1B 1B: 1 jogos (0,08%)
1B 1B 4B 1B 3B 5B: 1 jogos (0,08%)
1B 2B 3B 6B 2B 1B: 1 jogos (0,08%)
1B 4B 1B 1B 8B: 1 jogos (0,08%)
2B 3B 2B 1B 1B 5B 1B: 2 jogos (0,16%)
2B 2B 5B 4B 2B: 1 jogos (0,08%)
1B 3B 4B 3B 1B 1B 1B 1B: 1 jogos (0,08%)
3B 1B 1B 1B 4B 5B: 1 jogos (0,08%)
1B 3B 1B 9B 1B: 1 jogos (0,08%)
4B 1B 4B 1B 3B 2B: 1 jogos (0,08%)
2B 2B 1B 6B 3B 1B: 1 jogos (0,08%)
1B 2B 1B 2B 1B 2B 1B 3B 2B: 1 jogos (0,08%)
2B 2B 2B 2B 2B 5B: 1 jogos (0,08%)
4B 3B 2B 2B 3B 1B: 1 jogos (0,08%)
2B 1B 3B 6B 1B 2B: 1 jogos (0,08%)
1B 2B 1B 1B 1B 4B 2B 3B: 1 jogos (0,08%)
2B 1B 6B 4B 1B 1B: 1 jogos (0,08%)
2B 2B 2B 1B 6B 1B 1B: 1 jogos (0,08%)
2B 2B 2B 5B 4B: 3 jogos (0,24%)
2B 2B 1B 1B 2B 2B 3B 2B: 1 jogos (0,08%)
1B 2B 3B 1B 4B 2B 2B: 1 jogos (0,08%)
2B 2B 2B 1B 1B 1B 2B 2B 2B: 1 jogos (0,08%)
4B 1B 6B 1B 1B 1B 1B: 1 jogos (0,08%)
1B 2B 1B 3B 1B 1B 2B 2B 2B: 1 jogos (0,08%)
1B 1B 1B 1B 2B 2B 3B 3B 1B: 1 jogos (0,08%)
3B 6B 3B 1B 2B: 1 jogos (0,08%)
3B 1B 1B 2B 4B 2B 2B: 1 jogos (0,08%)
4B 2B 2B 1B 1B 3B 1B 1B: 1 jogos (0,08%)
4B 5B 1B 1B 2B 2B: 1 jogos (0,08%)
2B 4B 1B 2B 2B 4B: 1 jogos (0,08%)
2B 1B 3B 4B 1B 2B 2B: 1 jogos (0,08%)
4B 1B 8B 1B 1B: 1 jogos (0,08%)
4B 3B 1B 2B 5B: 1 jogos (0,08%)
4B 2B 2B 2B 2B 3B: 1 jogos (0,08%)
2B 2B 1B 1B 2B 3B 4B: 1 jogos (0,08%)
1B 1B 3B 2B 2B 2B 3B 1B: 1 jogos (0,08%)
2B 3B 3B 1B 3B 3B: 1 jogos (0,08%)
2B 2B 1B 6B 1B 1B 1B 1B: 2 jogos (0,16%)
2B 3B 1B 1B 4B 3B 1B: 1 jogos (0,08%)
1B 2B 4B 2B 1B 2B 3B: 1 jogos (0,08%)
3B 2B 1B 2B 4B 1B 1B 1B: 1 jogos (0,08%)
1B 3B 6B 1B 2B 2B: 1 jogos (0,08%)
5B 1B 1B 4B 3B 1B: 1 jogos (0,08%)
2B 1B 1B 1B 1B 2B 7B: 1 jogos (0,08%)
5B 4B 1B 4B 1B: 1 jogos (0,08%)
1B 1B 1B 1B 3B 1B 5B 2B: 1 jogos (0,08%)
1B 2B 1B 3B 2B 5B 1B: 1 jogos (0,08%)
1B 2B 1B 6B 3B 1B 1B: 1 jogos (0,08%)
4B 5B 2B 2B 2B: 1 jogos (0,08%)
1B 1B 1B 2B 3B 4B 3B: 1 jogos (0,08%)
3B 2B 1B 1B 1B 2B 2B 1B 2B: 1 jogos (0,08%)
1B 1B 6B 2B 3B 2B: 1 jogos (0,08%)
2B 1B 2B 1B 1B 6B 2B: 1 jogos (0,08%)
2B 1B 2B 1B 1B 5B 1B 2B: 1 jogos (0,08%)
4B 4B 4B 2B 1B: 1 jogos (0,08%)
3B 1B 1B 3B 1B 4B 2B: 1 jogos (0,08%)
4B 1B 1B 2B 1B 4B 1B 1B: 1 jogos (0,08%)
2B 3B 3B 7B: 1 jogos (0,08%)
2B 1B 4B 1B 4B 3B: 1 jogos (0,08%)
1B 1B 8B 1B 2B 1B 1B: 1 jogos (0,08%)
1B 2B 3B 4B 2B 1B 2B: 1 jogos (0,08%)
2B 2B 4B 2B 1B 1B 1B 1B 1B: 1 jogos (0,08%)
1B 1B 1B 4B 5B 3B: 1 jogos (0,08%)
1B 2B 4B 4B 2B 2B: 1 jogos (0,08%)
5B 3B 1B 4B 2B: 1 jogos (0,08%)
1B 1B 1B 2B 6B 2B 2B: 1 jogos (0,08%)
7B 1B 2B 2B 3B: 1 jogos (0,08%)
3B 1B 2B 1B 1B 3B 4B: 2 jogos (0,16%)
3B 2B 1B 3B 1B 4B 1B: 1 jogos (0,08%)
3B 1B 3B 2B 3B 3B: 1 jogos (0,08%)
1B 2B 2B 1B 1B 1B 2B 4B 1B: 1 jogos (0,08%)
2B 1B 3B 2B 1B 2B 3B 1B: 1 jogos (0,08%)
5B 1B 3B 1B 4B 1B: 1 jogos (0,08%)
1B 1B 3B 1B 2B 2B 5B: 1 jogos (0,08%)
2B 7B 1B 2B 1B 1B 1B: 1 jogos (0,08%)
3B 6B 4B 1B 1B: 2 jogos (0,16%)
4B 1B 3B 2B 1B 4B: 1 jogos (0,08%)
1B 1B 1B 1B 5B 1B 5B: 1 jogos (0,08%)
3B 1B 1B 2B 1B 1B 6B: 1 jogos (0,08%)
2B 1B 1B 5B 5B 1B: 1 jogos (0,08%)
2B 1B 1B 5B 1B 3B 2B: 1 jogos (0,08%)
4B 3B 3B 1B 1B 2B 1B: 1 jogos (0,08%)
3B 1B 5B 1B 5B: 1 jogos (0,08%)
3B 1B 5B 3B 2B 1B: 1 jogos (0,08%)
1B 2B 2B 2B 2B 1B 1B 1B 2B 1B: 1 jogos (0,08%)
3B 6B 3B 2B 1B: 1 jogos (0,08%)
1B 3B 1B 2B 3B 1B 4B: 1 jogos (0,08%)
1B 2B 1B 2B 1B 1B 6B 1B: 1 jogos (0,08%)
2B 3B 1B 2B 1B 1B 1B 4B: 2 jogos (0,16%)
4B 2B 1B 1B 1B 4B 1B 1B: 1 jogos (0,08%)
3B 5B 2B 5B: 1 jogos (0,08%)
3B 3B 3B 4B 2B: 1 jogos (0,08%)
5B 2B 2B 3B 3B: 1 jogos (0,08%)
1B 1B 1B 6B 4B 2B: 1 jogos (0,08%)
1B 2B 1B 2B 2B 2B 1B 3B 1B: 1 jogos (0,08%)
4B 3B 2B 2B 2B 1B 1B: 1 jogos (0,08%)
1B 2B 3B 2B 2B 4B 1B: 1 jogos (0,08%)
1B 4B 3B 1B 1B 5B: 1 jogos (0,08%)
2B 1B 1B 2B 1B 3B 1B 3B 1B: 1 jogos (0,08%)
3B 3B 3B 1B 1B 1B 1B 1B 1B: 1 jogos (0,08%)
6B 3B 3B 1B 1B 1B: 1 jogos (0,08%)
4B 4B 2B 1B 1B 3B: 1 jogos (0,08%)
1B 1B 1B 4B 1B 2B 1B 4B: 1 jogos (0,08%)
1B 1B 2B 1B 4B 6B: 1 jogos (0,08%)
3B 4B 1B 1B 2B 1B 3B: 1 jogos (0,08%)
2B 1B 4B 1B 1B 6B: 1 jogos (0,08%)
1B 1B 4B 5B 1B 1B 2B: 1 jogos (0,08%)
1B 2B 1B 2B 2B 1B 1B 3B 2B: 1 jogos (0,08%)
5B 4B 1B 2B 1B 2B: 1 jogos (0,08%)
2B 2B 5B 2B 4B: 1 jogos (0,08%)
1B 1B 4B 2B 4B 1B 1B 1B: 1 jogos (0,08%)
4B 3B 2B 6B: 1 jogos (0,08%)
2B 1B 3B 1B 1B 2B 2B 3B: 1 jogos (0,08%)
1B 2B 5B 3B 3B 1B: 1 jogos (0,08%)
1B 1B 1B 1B 2B 1B 3B 3B 2B: 1 jogos (0,08%)
2B 5B 7B 1B: 1 jogos (0,08%)
2B 2B 3B 3B 2B 2B 1B: 1 jogos (0,08%)
2B 2B 4B 2B 4B 1B: 1 jogos (0,08%)
1B 1B 1B 2B 3B 7B: 1 jogos (0,08%)
2B 3B 1B 2B 3B 4B: 1 jogos (0,08%)
3B 2B 7B 1B 1B 1B: 1 jogos (0,08%)
1B 7B 3B 4B: 1 jogos (0,08%)
5B 5B 5B: 1 jogos (0,08%)
10B 2B 1B 2B: 1 jogos (0,08%)
3B 3B 5B 2B 1B 1B: 1 jogos (0,08%)
4B 3B 3B 2B 2B 1B: 1 jogos (0,08%)
3B 1B 1B 1B 4B 1B 4B: 1 jogos (0,08%)
1B 1B 1B 3B 7B 2B: 1 jogos (0,08%)
